"Project","Feature","RelativePath","FileName","ClassName","BaseClass"
"Dukan_x","core/general","G:\desktop app genuine\Dukan_x\lib\app\startup_error_screen.dart","startup_error_screen.dart","StartupErrorScreen","StatelessWidget"
"Dukan_x","core/general","G:\desktop app genuine\Dukan_x\lib\components\auth\access_denied.dart","access_denied.dart","AccessDeniedScreen","StatelessWidget"
"Dukan_x","core/general","G:\desktop app genuine\Dukan_x\lib\components\auth\login_page.dart","login_page.dart","LoginPage","ConsumerStatefulWidget"
"Dukan_x","core/general","G:\desktop app genuine\Dukan_x\lib\core\auth\auth_error_screen.dart","auth_error_screen.dart","AuthErrorScreen","StatelessWidget"
"Dukan_x","core/general","G:\desktop app genuine\Dukan_x\lib\core\auth\auth_loading_screen.dart","auth_loading_screen.dart","AuthLoadingScreen","StatelessWidget"
"Dukan_x","core/general","G:\desktop app genuine\Dukan_x\lib\core\module\module_placeholder_screen.dart","module_placeholder_screen.dart","ModulePlaceholderScreen","ConsumerWidget"
"Dukan_x","core/general","G:\desktop app genuine\Dukan_x\lib\core\theme\accessibility_theme.dart","accessibility_theme.dart","AccessibilitySettingsScreen","ConsumerWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_academic_year_screen.dart","ac_academic_year_screen.dart","AcAcademicYearScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_admissions_screen.dart","ac_admissions_screen.dart","AcAdmissionsScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_attendance_screen.dart","ac_attendance_screen.dart","AcAttendanceScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_batches_screen.dart","ac_batches_screen.dart","AcBatchesScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_bulk_operations_screen.dart","ac_bulk_operations_screen.dart","AcBulkOperationsScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_certificate_generator_screen.dart","ac_certificate_generator_screen.dart","AcCertificateGeneratorScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_classwise_fee_screen.dart","ac_classwise_fee_screen.dart","AcClasswiseFeeScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_class_sections_screen.dart","ac_class_sections_screen.dart","AcClassSectionsScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_courses_screen.dart","ac_courses_screen.dart","AcCoursesScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_dashboard_screen.dart","ac_dashboard_screen.dart","AcDashboardScreen","ConsumerWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_documents_screen.dart","ac_documents_screen.dart","AcDocumentsScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_exams_screen.dart","ac_exams_screen.dart","AcExamsScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_faculty_screen.dart","ac_faculty_screen.dart","AcFacultyScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_fee_collection_screen.dart","ac_fee_collection_screen.dart","AcFeeCollectionScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_financial_reports_screen.dart","ac_financial_reports_screen.dart","AcFinancialReportsScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_homework_screen.dart","ac_homework_screen.dart","AcHomeworkScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_hostel_screen.dart","ac_hostel_screen.dart","AcHostelScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_id_cards_screen.dart","ac_id_cards_screen.dart","AcIdCardsScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_inventory_screen.dart","ac_inventory_screen.dart","AcInventoryScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_leave_screen.dart","ac_leave_screen.dart","AcLeaveScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_lesson_plans_screen.dart","ac_lesson_plans_screen.dart","AcLessonPlansScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_library_screen.dart","ac_library_screen.dart","AcLibraryScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_materials_screen.dart","ac_materials_screen.dart","AcMaterialsScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_notifications_screen.dart","ac_notifications_screen.dart","AcNotificationsScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_payments_screen.dart","ac_payments_screen.dart","AcPaymentsScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_reports_screen.dart","ac_reports_screen.dart","AcReportsScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_report_cards_screen.dart","ac_report_cards_screen.dart","AcReportCardsScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_risk_detection_screen.dart","ac_risk_detection_screen.dart","AcRiskDetectionScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_sibling_screen.dart","ac_sibling_screen.dart","AcSiblingScreen","ConsumerStatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_students_screen.dart","ac_students_screen.dart","AcStudentsScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_student_registration_screen.dart","ac_student_registration_screen.dart","AcStudentRegistrationScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_timetable_screen.dart","ac_timetable_screen.dart","AcTimetableScreen","StatefulWidget"
"Dukan_x","academic_coaching","G:\desktop app genuine\Dukan_x\lib\features\academic_coaching\presentation\screens\ac_transport_screen.dart","ac_transport_screen.dart","AcTransportScreen","StatefulWidget"
"Dukan_x","accounting","G:\desktop app genuine\Dukan_x\lib\features\accounting\screens\accounting_reports_screen.dart","accounting_reports_screen.dart","AccountingReportsScreen","StatefulWidget"
"Dukan_x","ai_assistant","G:\desktop app genuine\Dukan_x\lib\features\ai_assistant\presentation\screens\desktop_ai_assistant_screen.dart","desktop_ai_assistant_screen.dart","DesktopAiAssistantScreen","StatefulWidget"
"Dukan_x","alerts","G:\desktop app genuine\Dukan_x\lib\features\alerts\presentation\screens\alerts_notifications_screen.dart","alerts_notifications_screen.dart","AlertsNotificationsScreen","ConsumerStatefulWidget"
"Dukan_x","alerts","G:\desktop app genuine\Dukan_x\lib\features\alerts\presentation\screens\alerts_screen.dart","alerts_screen.dart","AlertsScreen","ConsumerWidget"
"Dukan_x","analytics","G:\desktop app genuine\Dukan_x\lib\features\analytics\analytics_dashboard_screen.dart","analytics_dashboard_screen.dart","AnalyticsDashboardScreen","StatefulWidget"
"Dukan_x","auth","G:\desktop app genuine\Dukan_x\lib\features\auth\presentation\screens\auth_wrapper.dart","auth_wrapper.dart","AuthWrapper","StatelessWidget"
"Dukan_x","auth","G:\desktop app genuine\Dukan_x\lib\features\auth\presentation\screens\customer_auth_screen.dart","customer_auth_screen.dart","CustomerAuthScreen","StatefulWidget"
"Dukan_x","auth","G:\desktop app genuine\Dukan_x\lib\features\auth\presentation\screens\forgot_password_screen.dart","forgot_password_screen.dart","ForgotPasswordScreen","StatefulWidget"
"Dukan_x","auth","G:\desktop app genuine\Dukan_x\lib\features\auth\presentation\screens\license_screen.dart","license_screen.dart","LicenseScreen","ConsumerStatefulWidget"
"Dukan_x","auth","G:\desktop app genuine\Dukan_x\lib\features\auth\presentation\screens\otp_screen.dart","otp_screen.dart","OtpScreenFixed","StatefulWidget"
"Dukan_x","auth","G:\desktop app genuine\Dukan_x\lib\features\auth\presentation\screens\pin_login_screen.dart","pin_login_screen.dart","PinLoginScreen","StatefulWidget"
"Dukan_x","auth","G:\desktop app genuine\Dukan_x\lib\features\auth\presentation\screens\pin_setup_screen.dart","pin_setup_screen.dart","PinSetupScreen","StatefulWidget"
"Dukan_x","auth","G:\desktop app genuine\Dukan_x\lib\features\auth\presentation\screens\vendor_auth_screen.dart","vendor_auth_screen.dart","VendorAuthScreen","StatefulWidget"
"Dukan_x","auto_parts","G:\desktop app genuine\Dukan_x\lib\features\auto_parts\presentation\screens\job_card_management_screen.dart","job_card_management_screen.dart","JobCardManagementScreen","StatefulWidget"
"Dukan_x","auto_parts","G:\desktop app genuine\Dukan_x\lib\features\auto_parts\presentation\screens\job_card_management_screen.dart","job_card_management_screen.dart","JobCardDetailScreen","StatelessWidget"
"Dukan_x","auto_parts","G:\desktop app genuine\Dukan_x\lib\features\auto_parts\presentation\screens\job_card_management_screen.dart","job_card_management_screen.dart","JobCardEditScreen","StatelessWidget"
"Dukan_x","avatar","G:\desktop app genuine\Dukan_x\lib\features\avatar\presentation\screens\avatar_editor_screen.dart","avatar_editor_screen.dart","AvatarEditorScreen","ConsumerStatefulWidget"
"Dukan_x","backup","G:\desktop app genuine\Dukan_x\lib\features\backup\screens\backup_screen.dart","backup_screen.dart","BackupScreen","ConsumerWidget"
"Dukan_x","bank","G:\desktop app genuine\Dukan_x\lib\features\bank\presentation\screens\bank_detail_screen.dart","bank_detail_screen.dart","BankDetailScreen","ConsumerStatefulWidget"
"Dukan_x","bank","G:\desktop app genuine\Dukan_x\lib\features\bank\presentation\screens\bank_screen.dart","bank_screen.dart","BankScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\integration\bill_creation_barcode_integration.dart","bill_creation_barcode_integration.dart","BarcodeBillCreationScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\integration\delivery_challan_barcode_integration.dart","delivery_challan_barcode_integration.dart","DeliveryChallanWithBarcodeScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\integration\inventory_count_barcode_integration.dart","inventory_count_barcode_integration.dart","InventoryCountBarcodeScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\integration\purchase_barcode_integration.dart","purchase_barcode_integration.dart","PurchaseWithBarcodeScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\integration\returns_barcode_integration.dart","returns_barcode_integration.dart","ReturnsBarcodeScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\integration\stock_adjustment_barcode_integration.dart","stock_adjustment_barcode_integration.dart","StockAdjustmentWithBarcodeScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\integration\stock_entry_barcode_integration.dart","stock_entry_barcode_integration.dart","StockEntryWithBarcodeScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\integration\stock_transfer_barcode_integration.dart","stock_transfer_barcode_integration.dart","StockTransferBarcodeScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\presentation\screens\barcode_label_printing_screen.dart","barcode_label_printing_screen.dart","BarcodeLabelPrintingScreen","StatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\presentation\screens\quick_bill_with_barcode_screen.dart","quick_bill_with_barcode_screen.dart","QuickBillWithBarcodeScreen","ConsumerStatefulWidget"
"Dukan_x","barcode","G:\desktop app genuine\Dukan_x\lib\features\barcode\widgets\barcode_label_printer.dart","barcode_label_printer.dart","ScanToPrintLabelsScreen","StatefulWidget"
"Dukan_x","billing","G:\desktop app genuine\Dukan_x\lib\features\billing\presentation\screens\bill_creation_screen_v2.dart","bill_creation_screen_v2.dart","BillCreationScreenV2","ConsumerStatefulWidget"
"Dukan_x","billing","G:\desktop app genuine\Dukan_x\lib\features\billing\presentation\screens\bill_scan_screen.dart","bill_scan_screen.dart","BillScanScreen","ConsumerWidget"
"Dukan_x","billing","G:\desktop app genuine\Dukan_x\lib\features\billing\presentation\screens\credit_note_screen.dart","credit_note_screen.dart","CreditNoteScreen","ConsumerStatefulWidget"
"Dukan_x","billing","G:\desktop app genuine\Dukan_x\lib\features\billing\presentation\screens\desktop_invoices_screen.dart","desktop_invoices_screen.dart","DesktopInvoicesScreen","ConsumerStatefulWidget"
"Dukan_x","billing","G:\desktop app genuine\Dukan_x\lib\features\billing\presentation\screens\return_bill_screen.dart","return_bill_screen.dart","ReturnBillScreen","StatefulWidget"
"Dukan_x","billing","G:\desktop app genuine\Dukan_x\lib\features\billing\screens\bills_list_screen.dart","bills_list_screen.dart","BillsListScreen","StatefulWidget"
"Dukan_x","billing","G:\desktop app genuine\Dukan_x\lib\features\billing\screens\dunning_config_screen.dart","dunning_config_screen.dart","DunningConfigScreen","StatefulWidget"
"Dukan_x","billing","G:\desktop app genuine\Dukan_x\lib\features\billing\screens\manage_subscriptions_screen.dart","manage_subscriptions_screen.dart","ManageSubscriptionsScreen","StatefulWidget"
"Dukan_x","book_store","G:\desktop app genuine\Dukan_x\lib\features\book_store\presentation\screens\book_inventory_screen.dart","book_inventory_screen.dart","BookInventoryScreen","ConsumerStatefulWidget"
"Dukan_x","book_store","G:\desktop app genuine\Dukan_x\lib\features\book_store\presentation\screens\book_pos_screen.dart","book_pos_screen.dart","BookPosScreen","ConsumerStatefulWidget"
"Dukan_x","book_store","G:\desktop app genuine\Dukan_x\lib\features\book_store\presentation\screens\book_supplier_returns_screen.dart","book_supplier_returns_screen.dart","BookSupplierReturnsScreen","ConsumerStatefulWidget"
"Dukan_x","book_store","G:\desktop app genuine\Dukan_x\lib\features\book_store\presentation\screens\consignment_settlement_screen.dart","consignment_settlement_screen.dart","ConsignmentSettlementScreen","ConsumerStatefulWidget"
"Dukan_x","book_store","G:\desktop app genuine\Dukan_x\lib\features\book_store\presentation\screens\school_order_screen.dart","school_order_screen.dart","SchoolOrderScreen","ConsumerStatefulWidget"
"Dukan_x","buy_flow","G:\desktop app genuine\Dukan_x\lib\features\buy_flow\screens\buy_flow_dashboard.dart","buy_flow_dashboard.dart","BuyFlowDashboard","ConsumerStatefulWidget"
"Dukan_x","buy_flow","G:\desktop app genuine\Dukan_x\lib\features\buy_flow\screens\buy_orders_screen.dart","buy_orders_screen.dart","BuyOrdersScreen","ConsumerStatefulWidget"
"Dukan_x","buy_flow","G:\desktop app genuine\Dukan_x\lib\features\buy_flow\screens\procurement_log_screen.dart","procurement_log_screen.dart","ProcurementLogScreen","ConsumerStatefulWidget"
"Dukan_x","buy_flow","G:\desktop app genuine\Dukan_x\lib\features\buy_flow\screens\stock_entry_screen.dart","stock_entry_screen.dart","StockEntryScreen","ConsumerStatefulWidget"
"Dukan_x","buy_flow","G:\desktop app genuine\Dukan_x\lib\features\buy_flow\screens\stock_reversal_screen.dart","stock_reversal_screen.dart","StockReversalScreen","ConsumerStatefulWidget"
"Dukan_x","buy_flow","G:\desktop app genuine\Dukan_x\lib\features\buy_flow\screens\supplier_bills_screen.dart","supplier_bills_screen.dart","SupplierBillsScreen","ConsumerStatefulWidget"
"Dukan_x","buy_flow","G:\desktop app genuine\Dukan_x\lib\features\buy_flow\screens\vendor_payouts_screen.dart","vendor_payouts_screen.dart","VendorPayoutsScreen","ConsumerStatefulWidget"
"Dukan_x","cash_closing","G:\desktop app genuine\Dukan_x\lib\features\cash_closing\presentation\screens\day_end_close_screen.dart","day_end_close_screen.dart","DayEndCloseScreen","StatefulWidget"
"Dukan_x","catalogue","G:\desktop app genuine\Dukan_x\lib\features\catalogue\presentation\screens\catalogue_screen.dart","catalogue_screen.dart","CatalogueScreen","ConsumerStatefulWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\presentation\screens\clinic_calendar_screen.dart","clinic_calendar_screen.dart","ClinicCalendarScreen","ConsumerStatefulWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\presentation\screens\consultation_screen.dart","consultation_screen.dart","ConsultationScreen","ConsumerStatefulWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\presentation\screens\lab_order_screen.dart","lab_order_screen.dart","LabOrderScreen","ConsumerStatefulWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\presentation\screens\patient_history_screen.dart","patient_history_screen.dart","PatientHistoryScreen","ConsumerStatefulWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\presentation\screens\patient_management_screen.dart","patient_management_screen.dart","PatientManagementScreen","StatefulWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\presentation\screens\patient_management_screen.dart","patient_management_screen.dart","PatientDetailScreen","StatelessWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\presentation\screens\patient_management_screen.dart","patient_management_screen.dart","PatientEditScreen","StatelessWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\presentation\screens\patient_management_screen.dart","patient_management_screen.dart","NewAppointmentScreen","StatelessWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\presentation\screens\patient_queue_screen.dart","patient_queue_screen.dart","PatientQueueScreen","ConsumerStatefulWidget"
"Dukan_x","clinic","G:\desktop app genuine\Dukan_x\lib\features\clinic\screens\clinic_dashboard_screen.dart","clinic_dashboard_screen.dart","ClinicDashboardScreen","ConsumerStatefulWidget"
"Dukan_x","clothing","G:\desktop app genuine\Dukan_x\lib\features\clothing\presentation\screens\clothing_inventory_screen.dart","clothing_inventory_screen.dart","ClothingInventoryScreen","ConsumerStatefulWidget"
"Dukan_x","clothing","G:\desktop app genuine\Dukan_x\lib\features\clothing\presentation\screens\tailoring_measurements_screen.dart","tailoring_measurements_screen.dart","TailoringMeasurementsScreen","ConsumerStatefulWidget"
"Dukan_x","clothing","G:\desktop app genuine\Dukan_x\lib\features\clothing\presentation\screens\variant_management_screen.dart","variant_management_screen.dart","VariantManagementScreen","StatelessWidget"
"Dukan_x","computer_shop","G:\desktop app genuine\Dukan_x\lib\features\computer_shop\presentation\screens\create_job_card_screen.dart","create_job_card_screen.dart","CreateJobCardScreen","ConsumerStatefulWidget"
"Dukan_x","computer_shop","G:\desktop app genuine\Dukan_x\lib\features\computer_shop\presentation\screens\job_card_list_screen.dart","job_card_list_screen.dart","JobCardListScreen","ConsumerStatefulWidget"
"Dukan_x","computer_shop","G:\desktop app genuine\Dukan_x\lib\features\computer_shop\presentation\screens\multi_unit_screen.dart","multi_unit_screen.dart","MultiUnitScreen","ConsumerStatefulWidget"
"Dukan_x","computer_shop","G:\desktop app genuine\Dukan_x\lib\features\computer_shop\presentation\screens\serial_history_screen.dart","serial_history_screen.dart","SerialHistoryScreen","ConsumerStatefulWidget"
"Dukan_x","computer_shop","G:\desktop app genuine\Dukan_x\lib\features\computer_shop\presentation\screens\warranty_screen.dart","warranty_screen.dart","WarrantyScreen","ConsumerStatefulWidget"
"Dukan_x","credit_notes","G:\desktop app genuine\Dukan_x\lib\features\credit_notes\presentation\screens\credit_note_screen.dart","credit_note_screen.dart","CreateCreditNoteScreen","ConsumerStatefulWidget"
"Dukan_x","credit_notes","G:\desktop app genuine\Dukan_x\lib\features\credit_notes\presentation\screens\credit_note_screen.dart","credit_note_screen.dart","CreditNotesListScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\add_customer_screen.dart","add_customer_screen.dart","AddCustomerScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customers_list_screen.dart","customers_list_screen.dart","CustomersListScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_dashboard_screen.dart","customer_dashboard_screen.dart","CustomerDashboardScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_detail_screen.dart","customer_detail_screen.dart","CustomerDetailScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_home_screen.dart","customer_home_screen.dart","CustomerHomeScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_invoice_list_screen.dart","customer_invoice_list_screen.dart","CustomerInvoiceListScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_ledger_screen.dart","customer_ledger_screen.dart","CustomerLedgerScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_management_screen.dart","customer_management_screen.dart","CustomerManagementScreen","StatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_management_screen.dart","customer_management_screen.dart","CustomerEditScreen","StatelessWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_notifications_screen.dart","customer_notifications_screen.dart","CustomerNotificationsScreen","ConsumerWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_payment_screen.dart","customer_payment_screen.dart","CustomerPaymentScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\customer_profile_screen.dart","customer_profile_screen.dart","CustomerProfileScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\edit_profile_screen.dart","edit_profile_screen.dart","EditProfileScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\my_linked_shops_screen.dart","my_linked_shops_screen.dart","MyLinkedShopsScreen","ConsumerWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\my_shops_screen.dart","my_shops_screen.dart","MyShopsScreen","ConsumerStatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\notification_settings_screen.dart","notification_settings_screen.dart","NotificationSettingsScreen","StatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\security_settings_screen.dart","security_settings_screen.dart","SecuritySettingsScreen","StatefulWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\support_screens.dart","support_screens.dart","HelpScreen","StatelessWidget"
"Dukan_x","customers","G:\desktop app genuine\Dukan_x\lib\features\customers\presentation\screens\support_screens.dart","support_screens.dart","TermsScreen","StatelessWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\presentation\screens\business_profile_screen.dart","business_profile_screen.dart","BusinessProfileScreen","StatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\presentation\screens\daily_snapshot_screen.dart","daily_snapshot_screen.dart","DailySnapshotScreen","ConsumerStatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\presentation\screens\dashboard_controller.dart","dashboard_controller.dart","DashboardController","ConsumerStatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\presentation\screens\dashboard_selection_screen.dart","dashboard_selection_screen.dart","DashboardSelectionScreen","StatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\presentation\screens\desktop_dashboard_content.dart","desktop_dashboard_content.dart","DesktopDashboardContent","ConsumerStatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\presentation\screens\home_screen.dart","home_screen.dart","HomeScreenModern","ConsumerStatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\presentation\screens\live_business_health_screen.dart","live_business_health_screen.dart","LiveBusinessHealthScreen","ConsumerStatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\presentation\screens\manage_business_screen.dart","manage_business_screen.dart","ManageBusinessDashboard","ConsumerStatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\presentation\screens\owner_dashboard_screen.dart","owner_dashboard_screen.dart","ProfessionalOwnerDashboard","ConsumerStatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\v2\screens\dashboard_v2_screen.dart","dashboard_v2_screen.dart","DashboardV2Screen","ConsumerStatefulWidget"
"Dukan_x","dashboard","G:\desktop app genuine\Dukan_x\lib\features\dashboard\v2\screens\pharmacy_dashboard_screen.dart","pharmacy_dashboard_screen.dart","PharmacyDashboardScreen","ConsumerStatefulWidget"
"Dukan_x","daybook","G:\desktop app genuine\Dukan_x\lib\features\daybook\presentation\screens\day_book_screen.dart","day_book_screen.dart","DayBookScreen","ConsumerStatefulWidget"
"Dukan_x","decoration_catering","G:\desktop app genuine\Dukan_x\lib\features\decoration_catering\presentation\screens\dc_billing_screen.dart","dc_billing_screen.dart","DcBillingScreen","ConsumerStatefulWidget"
"Dukan_x","decoration_catering","G:\desktop app genuine\Dukan_x\lib\features\decoration_catering\presentation\screens\dc_bookings_screen.dart","dc_bookings_screen.dart","DcBookingsScreen","ConsumerStatefulWidget"
"Dukan_x","decoration_catering","G:\desktop app genuine\Dukan_x\lib\features\decoration_catering\presentation\screens\dc_calendar_screen.dart","dc_calendar_screen.dart","DcCalendarScreen","ConsumerStatefulWidget"
